20141009,6731.55,6731.55,6731.55,6731.55,10.23,1951.29
20141010,6667.11,6667.11,6667.11,6667.11,-64.44,1854.48
20141013,6631.77,6631.77,6631.77,6631.77,-35.34,1743.75
20141014,6625.38,6625.38,6625.38,6625.38,-6.39,1630.29
20141015,6667.65,6667.65,6667.65,6667.65,42.27,1553.40
20141016,6633.81,6633.81,6633.81,6633.81,-33.84,2649.05
20141017,6580.93,6580.93,6580.93,6580.93,-52.88,2084.96
20141020,6623.25,6623.25,6623.25,6623.25,42.32,1339.35
20141021,6595.26,6595.26,6595.26,6595.26,-27.99,1486.93
20141022,6563.57,6563.57,6563.57,6563.57,-31.69,1349.26
20141023,6478.53,6478.53,6478.53,6478.53,-85.04,1822.35
20141024,6465.04,6465.04,6465.04,6465.04,-13.49,1341.60
20141027,6432.46,6432.46,6432.46,6432.46,-32.58,1271.59
20141028,6570.12,6570.12,6570.12,6570.12,137.65,1665.15
20141029,6695.08,6695.08,6695.08,6695.08,124.97,2635.28
20141030,6769.29,6769.29,6769.29,6769.29,74.20,3797.78
20141031,6875.05,6875.05,6875.05,6875.05,105.76,5759.27
20141103,6904.44,6904.44,6904.44,6904.44,29.40,3856.73
20141104,6900.75,6900.75,6900.75,6900.75,-3.69,4374.89
20141105,6849.27,6849.27,6849.27,6849.27,-51.48,3248.89
20141106,6871.89,6871.89,6871.89,6871.89,22.62,2467.86
20141107,6843.17,6843.17,6843.17,6843.17,-28.72,3692.58
20141110,7013.10,7013.10,7013.10,7013.10,169.93,5188.74
20141111,6964.90,6964.90,6964.90,6964.90,-48.21,8208.26
20141112,7060.89,7060.89,7060.89,7060.89,95.99,4258.57
20141113,7012.57,7012.57,7012.57,7012.57,-48.32,4187.83
20141114,7005.60,7005.60,7005.60,7005.60,-6.96,2925.68
20141117,6991.48,6991.48,6991.48,6991.48,-14.12,3464.55
20141118,6914.85,6914.85,6914.85,6914.85,-76.63,3163.88
20141119,6886.53,6886.53,6886.53,6886.53,-28.32,2174.75
20141120,6897.43,6897.43,6897.43,6897.43,10.89,1961.37
20141121,6985.99,6985.99,6985.99,6985.99,88.57,2772.27
20141124,7087.76,7087.76,7087.76,7087.76,101.77,5272.78
20141125,7201.97,7201.97,7201.97,7201.97,114.20,4025.71
20141126,7249.26,7249.26,7249.26,7249.26,47.29,4840.03
20141127,7272.90,7272.90,7272.90,7272.90,23.64,4988.69
20141128,7440.09,7440.09,7440.09,7440.09,167.20,9579.43
20141201,7437.22,7437.22,7437.22,7437.22,-2.87,8942.05
20141202,7643.24,7643.24,7643.24,7643.24,206.02,9295.86
20141203,7688.00,7688.00,7688.00,7688.00,44.76,10759.48
20141204,7967.99,7967.99,7967.99,7967.99,279.99,10634.92
20141205,7973.87,7973.87,7973.87,7973.87,5.88,14465.65
20141208,8163.44,8163.44,8163.44,8163.44,189.57,14007.83
20141209,7793.03,7793.03,7793.03,7793.03,-370.41,16396.62
20141210,8122.98,8122.98,8122.98,8122.98,329.95,10069.11
20141211,8152.44,8152.44,8152.44,8152.44,29.46,7781.49
20141212,8143.31,8143.31,8143.31,8143.31,-9.13,5705.72
20141215,8198.92,8198.92,8198.92,8198.92,55.62,7432.52
20141216,8344.07,8344.07,8344.07,8344.07,145.15,9593.13
20141217,8476.16,8476.16,8476.16,8476.16,132.08,15282.24
20141218,8433.61,8433.61,8433.61,8433.61,-42.54,10158.38
20141219,8649.15,8649.15,8649.15,8649.15,215.54,12456.18
20141222,8817.94,8817.94,8817.94,8817.94,168.79,21119.36
20141223,8526.43,8526.43,8526.43,8526.43,-291.51,14362.83
20141224,8373.86,8373.86,8373.86,8373.86,-152.57,11023.56
20141225,8645.02,8645.02,8645.02,8645.02,271.17,11258.70
20141226,8830.47,8830.47,8830.47,8830.47,185.44,12928.27
20141229,8832.83,8832.83,8832.83,8832.83,2.36,15481.75
20141230,8780.31,8780.31,8780.31,8780.31,-52.52,11791.81
20141231,8980.25,8980.25,8980.25,8980.25,199.94,13553.46
20150105,9333.32,9333.32,9333.32,9333.32,353.07,15282.69
20150106,9357.95,9357.95,9357.95,9357.95,24.63,14398.60
20150107,9318.45,9318.45,9318.45,9318.45,-39.51,9966.05
20150108,9093.10,9093.10,9093.10,9093.10,-225.35,9614.38
20150109,9047.78,9047.78,9047.78,9047.78,-45.32,12777.15
20150112,8866.93,8866.93,8866.93,8866.93,-180.85,8121.35
20150113,8916.90,8916.90,8916.90,8916.90,49.98,4944.40
20150114,8891.00,8891.00,8891.00,8891.00,-25.90,6807.85
20150115,9150.67,9150.67,9150.67,9150.67,259.67,7957.59
20150116,9222.58,9222.58,9222.58,9222.58,71.91,9974.11
20150119,8459.35,8459.35,8459.35,8459.35,-763.23,11552.81
20150120,8635.94,8635.94,8635.94,8635.94,176.58,8998.02
20150121,8981.84,8981.84,8981.84,8981.84,345.91,11023.48
20150122,8975.01,8975.01,8975.01,8975.01,-6.83,7405.04
20150123,8967.24,8967.24,8967.24,8967.24,-7.77,8590.31
20150126,9040.64,9040.64,9040.64,9040.64,73.40,6341.58
20150127,8971.71,8971.71,8971.71,8971.71,-68.93,8107.63
20150128,8904.34,8904.34,8904.34,8904.34,-67.37,5833.02
20150129,8863.72,8863.72,8863.72,8863.72,-40.62,6875.71
20150130,8747.09,8747.09,8747.09,8747.09,-116.63,5660.96
20150202,8509.50,8509.50,8509.50,8509.50,-237.60,5735.44
20150203,8690.73,8690.73,8690.73,8690.73,181.24,6036.48
20150204,8608.24,8608.24,8608.24,8608.24,-82.49,5091.40
20150205,8506.46,8506.46,8506.46,8506.46,-101.78,8744.44
20150206,8276.05,8276.05,8276.05,8276.05,-230.40,5828.22
20150209,8263.16,8263.16,8263.16,8263.16,-12.90,5244.14
20150210,8449.65,8449.65,8449.65,8449.65,186.49,4825.52
20150211,8457.41,8457.41,8457.41,8457.41,7.76,3201.33
20150212,8492.77,8492.77,8492.77,8492.77,35.37,3543.94
20150213,8576.25,8576.25,8576.25,8576.25,83.47,5906.41
20150216,8603.24,8603.24,8603.24,8603.24,26.99,3711.16
20150217,8670.19,8670.19,8670.19,8670.19,66.95,3690.80
