20140403,2426.26,2426.26,2426.26,2426.26,-17.62,7153.60
20140404,2449.19,2449.19,2449.19,2449.19,22.93,4794.59
20140408,2507.30,2507.30,2507.30,2507.30,58.10,9721.91
20140409,2508.76,2508.76,2508.76,2508.76,1.46,6635.73
20140410,2548.14,2548.14,2548.14,2548.14,39.38,11454.54
20140411,2544.69,2544.69,2544.69,2544.69,-3.45,9061.59
20140414,2542.45,2542.45,2542.45,2542.45,-2.24,6226.50
20140415,2498.58,2498.58,2498.58,2498.58,-43.88,6821.81
20140416,2502.16,2502.16,2502.16,2502.16,3.58,5167.80
20140417,2493.51,2493.51,2493.51,2493.51,-8.66,4833.36
20140418,2493.14,2493.14,2493.14,2493.14,-0.36,5075.80
20140421,2451.41,2451.41,2451.41,2451.41,-41.73,5627.83
20140422,2462.13,2462.13,2462.13,2462.13,10.72,5709.47
20140423,2459.82,2459.82,2459.82,2459.82,-2.31,4776.35
20140424,2455.72,2455.72,2455.72,2455.72,-4.10,4505.89
20140425,2430.44,2430.44,2430.44,2430.44,-25.28,6024.54
20140428,2393.63,2393.63,2393.63,2393.63,-36.82,6048.52
20140429,2419.98,2419.98,2419.98,2419.98,26.35,4820.49
20140430,2420.90,2420.90,2420.90,2420.90,0.92,4533.46
20140505,2418.45,2418.45,2418.45,2418.45,-2.45,4934.41
20140506,2419.51,2419.51,2419.51,2419.51,1.06,4808.65
20140507,2397.12,2397.12,2397.12,2397.12,-22.39,4460.75
20140508,2397.56,2397.56,2397.56,2397.56,0.43,4833.25
20140509,2395.78,2395.78,2395.78,2395.78,-1.78,4918.11
20140512,2447.63,2447.63,2447.63,2447.63,51.85,8347.26
20140513,2441.79,2441.79,2441.79,2441.79,-5.84,6491.25
20140514,2439.58,2439.58,2439.58,2439.58,-2.21,4851.42
20140515,2407.86,2407.86,2407.86,2407.86,-31.73,4673.40
20140516,2410.37,2410.37,2410.37,2410.37,2.51,4225.32
20140519,2376.03,2376.03,2376.03,2376.03,-34.33,4289.36
20140520,2376.74,2376.74,2376.74,2376.74,0.71,3729.97
20140521,2399.52,2399.52,2399.52,2399.52,22.78,3894.60
20140522,2394.71,2394.71,2394.71,2394.71,-4.81,4625.27
20140523,2415.25,2415.25,2415.25,2415.25,20.54,3762.31
20140526,2424.18,2424.18,2424.18,2424.18,8.93,3955.07
20140527,2414.67,2414.67,2414.67,2414.67,-9.50,3589.72
20140528,2439.75,2439.75,2439.75,2439.75,25.07,5005.63
20140529,2423.82,2423.82,2423.82,2423.82,-15.92,4489.16
20140530,2425.42,2425.42,2425.42,2425.42,1.59,4392.39
20140603,2418.50,2418.50,2418.50,2418.50,-6.91,4198.30
20140604,2394.15,2394.15,2394.15,2394.15,-24.35,4181.72
20140605,2419.70,2419.70,2419.70,2419.70,25.55,3647.74
20140606,2403.90,2403.90,2403.90,2403.90,-15.80,3573.81
20140609,2403.52,2403.52,2403.52,2403.52,-0.39,3931.11
20140610,2433.91,2433.91,2433.91,2433.91,30.39,5050.79
20140611,2433.34,2433.34,2433.34,2433.34,-0.57,4256.37
20140612,2425.69,2425.69,2425.69,2425.69,-7.65,4302.58
20140613,2452.25,2452.25,2452.25,2452.25,26.55,5925.29
20140616,2470.65,2470.65,2470.65,2470.65,18.41,6329.69
20140617,2447.65,2447.65,2447.65,2447.65,-23.00,4993.37
20140618,2438.22,2438.22,2438.22,2438.22,-9.43,4946.39
20140619,2400.96,2400.96,2400.96,2400.96,-37.26,5316.26
20140620,2414.63,2414.63,2414.63,2414.63,13.67,4239.37
20140623,2413.00,2413.00,2413.00,2413.00,-1.63,4117.93
20140624,2428.91,2428.91,2428.91,2428.91,15.91,4016.44
20140625,2418.37,2418.37,2418.37,2418.37,-10.54,3766.61
20140626,2436.80,2436.80,2436.80,2436.80,18.43,4435.12
20140627,2440.02,2440.02,2440.02,2440.02,3.23,5272.29
20140630,2457.31,2457.31,2457.31,2457.31,17.29,5430.42
20140701,2457.40,2457.40,2457.40,2457.40,0.09,5332.31
20140702,2465.16,2465.16,2465.16,2465.16,7.76,5968.55
20140703,2478.06,2478.06,2478.06,2478.06,12.90,6369.07
20140704,2477.07,2477.07,2477.07,2477.07,-0.98,5285.11
20140707,2474.69,2474.69,2474.69,2474.69,-2.39,5024.23
20140708,2479.45,2479.45,2479.45,2479.45,4.76,5074.36
20140709,2444.37,2444.37,2444.37,2444.37,-35.08,6202.20
20140710,2440.66,2440.66,2440.66,2440.66,-3.72,5573.25
20140711,2454.79,2454.79,2454.79,2454.79,14.13,6137.43
20140714,2483.43,2483.43,2483.43,2483.43,28.64,6615.89
20140715,2487.38,2487.38,2487.38,2487.38,3.94,7181.57
20140716,2483.52,2483.52,2483.52,2483.52,-3.86,8156.02
20140717,2470.57,2470.57,2470.57,2470.57,-12.94,5945.36
20140718,2482.89,2482.89,2482.89,2482.89,12.32,6547.33
20140721,2485.36,2485.36,2485.36,2485.36,2.47,5417.23
20140722,2515.91,2515.91,2515.91,2515.91,30.55,7854.26
20140723,2521.92,2521.92,2521.92,2521.92,6.01,8421.39
20140724,2567.15,2567.15,2567.15,2567.15,45.23,11943.55
20140725,2594.92,2594.92,2594.92,2594.92,27.77,9897.28
20140728,2668.09,2668.09,2668.09,2668.09,73.17,17986.93
20140729,2677.18,2677.18,2677.18,2677.18,9.09,13426.96
20140730,2668.48,2668.48,2668.48,2668.48,-8.70,12302.28
20140731,2701.33,2701.33,2701.33,2701.33,32.85,11098.78
20140801,2677.44,2677.44,2677.44,2677.44,-23.89,12631.74
20140804,2730.56,2730.56,2730.56,2730.56,53.12,11671.38
20140805,2723.54,2723.54,2723.54,2723.54,-7.02,11186.18
20140806,2716.73,2716.73,2716.73,2716.73,-6.81,11634.18
20140807,2675.62,2675.62,2675.62,2675.62,-41.11,11672.92
